DATE FORMAT	ORDER_NUMBER	SKU	PCS
06/01/2017	845161	67720	1.0
06/01/2017	845190	363344	1.0
06/01/2017	845154	341949	1.0
06/01/2017	844990	215515	1.0
06/01/2017	844990	230954	1.0
06/01/2017	844990	293550	1.0
06/01/2017	844956	216138	1.0
06/01/2017	844956	216141	1.0
06/01/2017	844960	236731	1.0
06/01/2017	844960	363340	1.0
06/01/2017	844955	67719	1.0
06/01/2017	844955	206888	1.0
06/01/2017	844785	335347	1.0
06/01/2017	844775	369644	1.0
06/01/2017	844779	265242	1.0
06/01/2017	844784	344618	1.0
06/01/2017	844769	339224	3.0
06/01/2017	844760	67828	1.0
06/01/2017	844762	369644	1.0
06/01/2017	844763	206888	1.0
06/01/2017	844758	280157	1.0
06/01/2017	844759	278951	1.0
06/01/2017	788191	242342	3.0
06/01/2017	846334	330262	1.0
06/01/2017	846334	358301	1.0
06/01/2017	846334	359100	1.0
06/01/2017	846334	373266	1.0
06/01/2017	846330	175538	2.0
06/01/2017	846331	245655	2.0
06/01/2017	846331	280157	2.0
06/01/2017	846331	366773	2.0
06/01/2017	846328	326263	1.0
06/01/2017	846328	335338	1.0
06/01/2017	846329	293282	1.0
06/01/2017	846329	346659	6.0
06/01/2017	846329	373270	1.0
06/01/2017	846313	255258	1.0
06/01/2017	846311	344396	1.0
06/01/2017	846307	369473	1.0
06/01/2017	846306	295842	1.0
06/01/2017	846303	290595	1.0
06/01/2017	846304	286728	1.0
06/01/2017	846302	230435	1.0
06/01/2017	846302	230442	1.0
06/01/2017	846302	230448	1.0
06/01/2017	846302	280956	1.0
06/01/2017	846302	289665	1.0
06/01/2017	846302	352571	1.0
06/01/2017	846302	373270	1.0
06/01/2017	846300	215334	1.0
06/01/2017	846300	253500	2.0
06/01/2017	846300	290478	1.0
06/01/2017	846300	290480	1.0
06/01/2017	846300	343143	1.0
06/01/2017	846300	355811	1.0
06/01/2017	846300	359958	1.0
06/01/2017	846300	359959	1.0
06/01/2017	846300	366639	1.0
06/01/2017	846297	251025	1.0
06/01/2017	846297	321572	1.0
06/01/2017	846297	321585	1.0
06/01/2017	846297	362655	1.0
06/01/2017	846297	363055	1.0
06/01/2017	846297	373247	1.0
06/01/2017	846295	245655	1.0
06/01/2017	846295	364753	1.0
06/01/2017	846295	366773	1.0
06/01/2017	846295	373262	1.0
06/01/2017	846295	373411	1.0
06/01/2017	846296	254649	1.0
06/01/2017	846296	367288	1.0
06/01/2017	846296	373270	1.0
06/01/2017	846296	373272	1.0
06/01/2017	846296	373404	1.0
06/01/2017	846294	245655	1.0
06/01/2017	846294	290327	1.0
06/01/2017	846294	366773	1.0
06/01/2017	846294	367281	1.0
06/01/2017	846294	373270	1.0
06/01/2017	846292	245655	1.0
06/01/2017	846292	366773	1.0
06/01/2017	846292	373270	1.0
06/01/2017	846292	373404	1.0
06/01/2017	846293	120541	1.0
06/01/2017	846293	367993	1.0
06/01/2017	846290	365477	1.0
06/01/2017	846290	366998	1.0
06/01/2017	846290	372800	1.0
06/01/2017	846288	245655	1.0
06/01/2017	846288	366773	1.0
06/01/2017	846289	258532	1.0
06/01/2017	846289	326280	1.0
06/01/2017	846286	340878	1.0
06/01/2017	846286	362655	1.0
06/01/2017	846286	363049	1.0
06/01/2017	846287	293282	1.0
06/01/2017	846287	346659	6.0
06/01/2017	846287	373270	1.0
06/01/2017	846283	245655	2.0
06/01/2017	846283	366773	2.0
06/01/2017	846284	245655	1.0
06/01/2017	846284	366773	1.0
06/01/2017	846281	330702	1.0
06/01/2017	846281	342495	1.0
06/01/2017	846279	354327	1.0
06/01/2017	846279	368329	1.0
06/01/2017	846279	373266	1.0
06/01/2017	846279	373657	1.0
06/01/2017	846280	245655	1.0
06/01/2017	846280	366773	1.0
06/01/2017	846277	362655	1.0
06/01/2017	846277	363055	1.0
06/01/2017	846278	245655	1.0
06/01/2017	846278	366773	1.0
06/01/2017	846275	221755	1.0
06/01/2017	846275	237808	1.0
06/01/2017	846275	365216	1.0
06/01/2017	846276	263928	1.0
06/01/2017	846276	334925	1.0
06/01/2017	846274	367525	1.0
06/01/2017	846274	368949	1.0
06/01/2017	846274	373270	1.0
06/01/2017	846274	373283	1.0
06/01/2017	846270	373405	1.0
06/01/2017	846271	373400	1.0
06/01/2017	846272	332787	1.0
06/01/2017	846267	362655	1.0
06/01/2017	846267	363055	1.0
06/01/2017	846268	245655	1.0
06/01/2017	846268	366773	1.0
06/01/2017	846269	373400	1.0
06/01/2017	846264	373405	1.0
06/01/2017	846265	310751	1.0
06/01/2017	846265	373408	1.0
06/01/2017	846266	332917	1.0
06/01/2017	846261	364018	1.0
06/01/2017	846262	139847	2.0
06/01/2017	846263	338729	1.0
06/01/2017	846260	263734	1.0
06/01/2017	846257	184846	1.0
06/01/2017	846258	287965	1.0
06/01/2017	846252	353863	1.0
06/01/2017	846253	184846	1.0
06/01/2017	846243	184846	1.0
06/01/2017	846245	354333	1.0
06/01/2017	846240	325716	1.0
06/01/2017	846241	373404	1.0
06/01/2017	846242	335347	1.0
06/01/2017	846237	285652	1.0
06/01/2017	846238	308140	1.0
06/01/2017	846239	362914	1.0
06/01/2017	846236	230435	1.0
06/01/2017	846233	367535	1.0
06/01/2017	846230	237673	1.0
06/01/2017	846231	373404	1.0
06/01/2017	846212	266799	1.0
06/01/2017	846212	351105	1.0
06/01/2017	846213	245655	1.0
06/01/2017	846213	366773	1.0
06/01/2017	846208	245655	1.0
06/01/2017	846208	366773	1.0
06/01/2017	846205	237671	1.0
06/01/2017	846206	237673	1.0
06/01/2017	846207	373404	1.0
06/01/2017	846203	373404	1.0
06/01/2017	846201	294281	1.0
06/01/2017	846202	344082	1.0
06/01/2017	846199	263928	1.0
06/01/2017	846196	243068	1.0
06/01/2017	846193	344976	1.0
06/01/2017	846193	362655	1.0
06/01/2017	846193	363055	1.0
06/01/2017	846194	243071	1.0
06/01/2017	846191	260268	1.0
06/01/2017	846191	290478	1.0
06/01/2017	846191	359958	1.0
06/01/2017	846191	366639	1.0
06/01/2017	846192	192928	1.0
06/01/2017	846192	309849	1.0
06/01/2017	846192	335863	1.0
06/01/2017	846192	373266	1.0
06/01/2017	846190	245655	1.0
06/01/2017	846190	338888	2.0
06/01/2017	846190	339230	1.0
06/01/2017	846190	348235	1.0
06/01/2017	846190	362110	9.0
06/01/2017	846190	362655	2.0
06/01/2017	846190	365484	1.0
06/01/2017	846190	366773	1.0
06/01/2017	846190	366998	7.0
06/01/2017	846190	373262	7.0
06/01/2017	846189	67720	1.0
06/01/2017	846189	321597	1.0
06/01/2017	846189	343898	1.0
06/01/2017	846189	363356	1.0
06/01/2017	846187	255369	1.0
06/01/2017	846187	358298	1.0
06/01/2017	846187	364508	1.0
06/01/2017	846185	260268	1.0
06/01/2017	846185	290478	1.0
06/01/2017	846185	306731	1.0
06/01/2017	846185	329167	1.0
06/01/2017	846185	359958	1.0
06/01/2017	846185	366639	1.0
06/01/2017	846183	330702	1.0
06/01/2017	846183	331762	1.0
06/01/2017	846184	245655	1.0
06/01/2017	846184	366773	1.0
06/01/2017	846181	245655	1.0
06/01/2017	846181	366773	1.0
06/01/2017	846182	265447	1.0
06/01/2017	846182	336267	1.0
06/01/2017	846179	288268	1.0
06/01/2017	846179	304424	1.0
06/01/2017	846180	364497	1.0
06/01/2017	846178	362655	1.0
06/01/2017	846178	363055	1.0
06/01/2017	846176	18169	1.0
06/01/2017	846176	285944	1.0
06/01/2017	846174	259790	1.0
06/01/2017	846174	364018	1.0
06/01/2017	846175	351054	1.0
06/01/2017	846175	373285	1.0
06/01/2017	846170	373404	1.0
06/01/2017	846171	364018	1.0
06/01/2017	846172	230689	1.0
06/01/2017	846173	263927	1.0
06/01/2017	846165	364498	1.0
06/01/2017	846169	373404	1.0
06/01/2017	846167	364018	1.0
06/01/2017	846164	237663	1.0
06/01/2017	846161	364497	1.0
06/01/2017	846158	188660	1.0
06/01/2017	846159	373404	1.0
06/01/2017	846160	369446	1.0
06/01/2017	846154	364497	1.0
06/01/2017	846157	286879	1.0
06/01/2017	846153	278411	1.0
06/01/2017	846151	245655	1.0
06/01/2017	846151	253500	4.0
06/01/2017	846151	290478	1.0
06/01/2017	846151	343143	2.0
06/01/2017	846151	355811	2.0
06/01/2017	846151	359958	1.0
06/01/2017	846151	366639	1.0
06/01/2017	846151	366773	1.0
06/01/2017	846150	139852	10.0
06/01/2017	846150	215515	2.0
06/01/2017	846150	230952	1.0
06/01/2017	846150	310751	1.0
06/01/2017	846150	368674	1.0
06/01/2017	846150	373270	1.0
06/01/2017	846149	244336	1.0
06/01/2017	846149	245655	1.0
06/01/2017	846149	366773	1.0
06/01/2017	846149	369478	1.0
06/01/2017	846149	373270	1.0
06/01/2017	846149	373286	1.0
06/01/2017	846149	373287	1.0
06/01/2017	846149	373288	1.0
06/01/2017	846149	373289	1.0
06/01/2017	846149	373410	1.0
06/01/2017	846147	8972	1.0
06/01/2017	846147	336473	1.0
06/01/2017	846147	367288	1.0
06/01/2017	846147	373270	1.0
06/01/2017	846147	373272	1.0
06/01/2017	846145	273997	1.0
06/01/2017	846145	321564	1.0
06/01/2017	846145	373247	1.0
06/01/2017	846144	364058	1.0
06/01/2017	846144	364059	1.0
06/01/2017	846144	364061	1.0
06/01/2017	846142	245655	3.0
06/01/2017	846142	366773	3.0
06/01/2017	846142	373270	1.0
06/01/2017	846140	294330	1.0
06/01/2017	846140	373262	2.0
06/01/2017	846140	373411	1.0
06/01/2017	846141	293282	1.0
06/01/2017	846141	346659	6.0
06/01/2017	846141	373270	1.0
06/01/2017	846139	309850	1.0
06/01/2017	846139	309853	1.0
06/01/2017	846139	366639	3.0
06/01/2017	846136	293282	1.0
06/01/2017	846136	346659	6.0
06/01/2017	846137	363337	1.0
06/01/2017	846137	373405	1.0
06/01/2017	846138	245655	2.0
06/01/2017	846138	344619	3.0
06/01/2017	846138	366773	2.0
06/01/2017	846134	245655	1.0
06/01/2017	846134	366773	1.0
06/01/2017	846132	302256	1.0
06/01/2017	846132	365639	1.0
06/01/2017	846130	284141	1.0
06/01/2017	846130	346412	1.0
06/01/2017	846130	373244	1.0
06/01/2017	846129	369479	1.0
06/01/2017	846129	373286	1.0
06/01/2017	846129	373287	1.0
06/01/2017	846124	304423	1.0
06/01/2017	846125	373406	1.0
06/01/2017	846126	362101	1.0
06/01/2017	846120	320648	1.0
06/01/2017	846120	373266	1.0
06/01/2017	846121	191910	1.0
06/01/2017	846117	245655	2.0
06/01/2017	846117	366773	2.0
06/01/2017	846118	245655	1.0
06/01/2017	846118	366773	1.0
06/01/2017	846119	245655	1.0
06/01/2017	846119	366773	1.0
06/01/2017	846116	275312	1.0
06/01/2017	846114	277374	1.0
06/01/2017	846111	267089	2.0
06/01/2017	846112	249673	1.0
06/01/2017	846113	312053	1.0
06/01/2017	846107	322439	1.0
06/01/2017	846108	286879	1.0
06/01/2017	846105	373404	1.0
06/01/2017	846104	279080	1.0
06/01/2017	846097	369462	1.0
06/01/2017	846099	309102	1.0
06/01/2017	846100	373404	1.0
06/01/2017	846095	373404	1.0
06/01/2017	846094	338888	1.0
06/01/2017	846094	349928	1.0
06/01/2017	846094	362655	4.0
19/01/2017	873870	290478	1.0
19/01/2017	873870	311622	1.0
19/01/2017	873870	318212	1.0
19/01/2017	873870	359958	1.0
19/01/2017	873870	366639	1.0
19/01/2017	873870	373244	1.0
19/01/2017	873870	373271	1.0
19/01/2017	873869	117581	1.0
19/01/2017	873869	303474	1.0
19/01/2017	873869	307850	1.0
19/01/2017	873869	334947	1.0
19/01/2017	873869	358227	1.0
19/01/2017	873869	358230	1.0
19/01/2017	873869	367536	1.0
19/01/2017	873869	372294	1.0
19/01/2017	873869	373271	1.0
19/01/2017	873869	373548	2.0
19/01/2017	873867	343134	1.0
19/01/2017	873867	346412	1.0
19/01/2017	873867	369462	1.0
19/01/2017	873867	373244	1.0
19/01/2017	873867	373271	1.0
19/01/2017	873868	314566	1.0
19/01/2017	873868	343115	1.0
19/01/2017	873868	367525	1.0
19/01/2017	873868	368949	1.0
19/01/2017	873868	373271	1.0
19/01/2017	873868	373283	1.0
19/01/2017	873866	253500	2.0
19/01/2017	873866	290478	1.0
19/01/2017	873866	343143	1.0
19/01/2017	873866	355811	1.0
19/01/2017	873866	359958	1.0
19/01/2017	873866	366639	1.0
19/01/2017	873865	277714	1.0
19/01/2017	873865	280826	1.0
19/01/2017	873865	289849	1.0
19/01/2017	873865	362935	1.0
19/01/2017	873865	373850	1.0
19/01/2017	873864	193875	1.0
19/01/2017	873864	329118	2.0
19/01/2017	873864	344620	6.0
19/01/2017	873864	373271	1.0
19/01/2017	873864	373850	1.0
19/01/2017	873863	278414	1.0
19/01/2017	873863	288127	1.0
19/01/2017	873863	314688	1.0
19/01/2017	873863	319336	1.0
19/01/2017	873863	344984	2.0
19/01/2017	873859	74315	1.0
19/01/2017	873859	232059	1.0
19/01/2017	873859	238490	1.0
19/01/2017	873859	292713	1.0
19/01/2017	873857	236724	1.0
19/01/2017	873857	280826	1.0
19/01/2017	873857	359882	1.0
19/01/2017	873857	369442	1.0
19/01/2017	873857	373850	1.0
19/01/2017	873855	311341	1.0
19/01/2017	873855	326259	1.0
19/01/2017	873855	346552	1.0
19/01/2017	873855	373244	1.0
19/01/2017	873856	369468	1.0
19/01/2017	873856	369479	1.0
19/01/2017	873856	373286	1.0
19/01/2017	873856	373287	1.0
19/01/2017	873854	332101	1.0
19/01/2017	873854	348578	1.0
19/01/2017	873854	348579	1.0
19/01/2017	873854	369463	1.0
19/01/2017	873852	184846	1.0
19/01/2017	873852	204836	1.0
19/01/2017	873852	299903	1.0
19/01/2017	873852	336270	1.0
19/01/2017	873851	238490	1.0
19/01/2017	873851	268994	1.0
19/01/2017	873851	276867	1.0
19/01/2017	873851	337244	1.0
19/01/2017	873848	216718	1.0
19/01/2017	873848	325698	1.0
19/01/2017	873848	349561	1.0
19/01/2017	873848	373271	1.0
19/01/2017	873847	265284	1.0
19/01/2017	873847	270196	1.0
19/01/2017	873847	335863	1.0
19/01/2017	873847	375956	1.0
19/01/2017	873846	242743	1.0
19/01/2017	873846	373244	1.0
19/01/2017	873846	373660	2.0
19/01/2017	873846	375956	1.0
19/01/2017	873845	290305	1.0
19/01/2017	873845	364018	1.0
19/01/2017	873845	373271	1.0
19/01/2017	873844	278414	1.0
19/01/2017	873844	305795	1.0
19/01/2017	873844	319330	1.0
19/01/2017	873844	341641	1.0
19/01/2017	873843	304721	1.0
19/01/2017	873843	330671	1.0
19/01/2017	873843	365458	1.0
19/01/2017	873839	373271	1.0
19/01/2017	873839	373404	1.0
19/01/2017	873839	373405	1.0
19/01/2017	873839	373850	1.0
19/01/2017	873842	256418	1.0
19/01/2017	873842	256419	1.0
19/01/2017	873842	337960	1.0
19/01/2017	873838	273210	1.0
19/01/2017	873838	359803	1.0
19/01/2017	873838	369468	1.0
19/01/2017	873835	191150	1.0
19/01/2017	873835	276867	1.0
19/01/2017	873835	372799	1.0
19/01/2017	873836	369455	1.0
19/01/2017	873836	373659	2.0
19/01/2017	873836	375956	1.0
19/01/2017	873833	337909	1.0
19/01/2017	873833	373405	1.0
19/01/2017	873833	373850	1.0
19/01/2017	873831	290374	1.0
19/01/2017	873831	366988	7.0
19/01/2017	873831	367421	1.0
19/01/2017	873829	344618	1.0
19/01/2017	873829	364753	1.0
19/01/2017	873829	375956	1.0
19/01/2017	873828	356143	1.0
19/01/2017	873828	364018	1.0
19/01/2017	873828	373271	1.0
19/01/2017	873824	366998	1.0
19/01/2017	873824	369796	1.0
19/01/2017	873824	372799	1.0
19/01/2017	873822	335863	4.0
19/01/2017	873822	373267	1.0
19/01/2017	873822	375956	1.0
19/01/2017	873823	245655	3.0
19/01/2017	873823	366773	3.0
19/01/2017	873823	373271	1.0
19/01/2017	873818	373404	1.0
19/01/2017	873818	373850	1.0
19/01/2017	873819	340387	1.0
19/01/2017	873819	369796	1.0
19/01/2017	873817	292722	1.0
19/01/2017	873817	360778	1.0
19/01/2017	873817	373271	1.0
19/01/2017	873815	319477	1.0
19/01/2017	873815	348370	1.0
19/01/2017	873816	320616	1.0
19/01/2017	873816	363055	1.0
19/01/2017	873813	294465	1.0
19/01/2017	873813	309854	1.0
19/01/2017	873814	318487	1.0
19/01/2017	873814	340189	1.0
19/01/2017	873814	373271	1.0
19/01/2017	873811	302256	1.0
19/01/2017	873811	326259	1.0
19/01/2017	873812	215717	1.0
19/01/2017	873812	373850	1.0
19/01/2017	873810	296827	1.0
19/01/2017	873810	363340	1.0
19/01/2017	873808	364489	1.0
19/01/2017	873806	373404	1.0
19/01/2017	873806	373850	1.0
19/01/2017	873804	339224	3.0
19/01/2017	873804	375956	1.0
19/01/2017	873805	373404	1.0
19/01/2017	873805	373850	1.0
19/01/2017	873802	346418	1.0
19/01/2017	873802	346421	1.0
19/01/2017	873803	304608	1.0
19/01/2017	873803	369569	1.0
19/01/2017	873799	332896	1.0
19/01/2017	873799	368947	1.0
19/01/2017	873800	321569	1.0
19/01/2017	873800	373247	1.0
19/01/2017	873797	338727	2.0
19/01/2017	873797	338729	1.0
19/01/2017	873772	255371	1.0
19/01/2017	873773	338729	1.0
19/01/2017	873775	369569	1.0
19/01/2017	873771	337617	1.0
19/01/2017	873769	41591	1.0
19/01/2017	873767	253470	1.0
19/01/2017	873760	286728	1.0
19/01/2017	873764	188660	1.0
19/01/2017	873757	197041	1.0
19/01/2017	873715	332917	1.0
19/01/2017	873715	372297	1.0
19/01/2017	873715	373547	1.0
19/01/2017	873715	375956	1.0
19/01/2017	873704	74315	1.0
19/01/2017	873704	238490	1.0
19/01/2017	873704	355084	1.0
19/01/2017	873704	358786	1.0
19/01/2017	873690	295842	1.0
19/01/2017	873690	338729	1.0
19/01/2017	873690	347378	1.0
19/01/2017	873689	188660	1.0
19/01/2017	873689	373400	1.0
19/01/2017	873689	373850	1.0
19/01/2017	873663	373400	1.0
19/01/2017	873663	373850	1.0
19/01/2017	873651	302584	2.0
19/01/2017	873651	373271	1.0
19/01/2017	873648	238490	1.0
19/01/2017	873648	340101	1.0
19/01/2017	873450	373400	1.0
19/01/2017	873455	369462	1.0
19/01/2017	873336	295842	1.0
19/01/2017	873336	339231	1.0
19/01/2017	873336	348772	1.0
19/01/2017	873219	351079	1.0
19/01/2017	873152	302579	1.0
19/01/2017	873121	302584	1.0
19/01/2017	873137	369462	1.0
19/01/2017	874701	191910	1.0
19/01/2017	874701	322437	1.0
19/01/2017	874701	322440	1.0
19/01/2017	874701	322441	1.0
19/01/2017	874690	344984	1.0
19/01/2017	874691	267270	1.0
19/01/2017	874683	352858	1.0
19/01/2017	874685	294281	1.0
19/01/2017	874666	359803	1.0
19/01/2017	874655	359803	1.0
19/01/2017	874633	273996	1.0
19/01/2017	874633	288127	1.0
19/01/2017	874633	294281	1.0
19/01/2017	874633	319336	1.0
19/01/2017	874629	243064	1.0
19/01/2017	874629	243071	1.0
19/01/2017	874629	243073	1.0
19/01/2017	874629	243075	1.0
19/01/2017	874599	329178	1.0
19/01/2017	874599	339232	1.0
19/01/2017	874596	292713	1.0
19/01/2017	874596	292714	1.0
19/01/2017	874583	202889	1.0
19/01/2017	874571	263729	1.0
19/01/2017	874578	353867	1.0
19/01/2017	874565	263928	1.0
19/01/2017	874558	263928	1.0
19/01/2017	874561	292187	1.0
19/01/2017	874562	359803	2.0
19/01/2017	874553	322439	1.0
19/01/2017	874557	330661	1.0
19/01/2017	874547	344984	1.0
19/01/2017	874469	303789	1.0
19/01/2017	874469	335466	1.0
19/01/2017	874455	318212	1.0
19/01/2017	874456	353863	1.0
19/01/2017	874453	363340	1.0
19/01/2017	874450	339224	5.0
19/01/2017	874448	352841	1.0
19/01/2017	874438	318212	1.0
19/01/2017	874443	344624	1.0
19/01/2017	874435	344984	1.0
19/01/2017	874431	255371	1.0
19/01/2017	874426	269960	1.0
19/01/2017	874404	337909	1.0
19/01/2017	874404	337910	1.0
19/01/2017	874401	337910	1.0
19/01/2017	874401	359789	1.0
19/01/2017	874399	263928	1.0
19/01/2017	874399	364753	2.0
19/01/2017	874377	295792	1.0
19/01/2017	874378	363340	1.0
19/01/2017	874370	269960	1.0
19/01/2017	874374	263928	1.0
19/01/2017	874367	359803	1.0
19/01/2017	874365	363340	1.0
19/01/2017	874361	263349	1.0
19/01/2017	874362	359803	1.0
19/01/2017	874359	292713	1.0
19/01/2017	874354	349662	1.0
19/01/2017	874349	359788	1.0
19/01/2017	874340	337910	1.0
19/01/2017	874311	344984	1.0
19/01/2017	874311	359803	1.0
19/01/2017	874307	202390	1.0
19/01/2017	874307	294281	1.0
19/01/2017	874310	280157	1.0
19/01/2017	874310	339230	1.0
19/01/2017	874303	263928	1.0
19/01/2017	874301	322439	1.0
19/01/2017	874290	322439	1.0
19/01/2017	874294	202390	1.0
19/01/2017	874288	184714	1.0
19/01/2017	874251	238768	1.0
19/01/2017	874251	259767	1.0
19/01/2017	874239	359803	1.0
19/01/2017	874242	369796	1.0
19/01/2017	874245	263928	1.0
19/01/2017	874246	322431	1.0
19/01/2017	874233	295792	1.0
19/01/2017	874183	353863	1.0
19/01/2017	874183	353867	1.0
19/01/2017	874185	202889	1.0
19/01/2017	874185	294281	1.0
19/01/2017	874211	273997	1.0
19/01/2017	874211	278414	1.0
19/01/2017	874211	305795	1.0
19/01/2017	874211	319330	1.0
19/01/2017	874211	341641	1.0
19/01/2017	874141	280787	1.0
19/01/2017	874157	359803	1.0
19/01/2017	874161	337906	3.0
19/01/2017	874164	294281	1.0
19/01/2017	874138	263729	1.0
19/01/2017	874130	335347	1.0
19/01/2017	874132	359803	1.0
19/01/2017	874133	263928	1.0
19/01/2017	874105	339230	1.0
19/01/2017	874105	344618	1.0
19/01/2017	874112	367828	1.0
19/01/2017	874098	337906	1.0
19/01/2017	874098	337908	1.0
19/01/2017	874097	280157	2.0
19/01/2017	874096	265242	1.0
19/01/2017	874092	344984	1.0
19/01/2017	874081	201812	1.0
19/01/2017	874081	339224	5.0
19/01/2017	874081	344618	1.0
19/01/2017	874081	344620	1.0
19/01/2017	874081	364968	1.0
19/01/2017	874081	368044	1.0
19/01/2017	874077	335347	1.0
19/01/2017	874077	337910	1.0
19/01/2017	874077	339224	5.0
19/01/2017	874077	359788	1.0
19/01/2017	874050	219498	1.0
19/01/2017	874048	369792	1.0
19/01/2017	874049	242625	1.0
19/01/2017	874043	337910	1.0
19/01/2017	874043	359789	1.0
19/01/2017	874031	359803	1.0
19/01/2017	874037	322439	1.0
19/01/2017	874035	359803	1.0
19/01/2017	874028	353863	1.0
19/01/2017	874025	292713	1.0
19/01/2017	874023	263928	1.0
19/01/2017	873941	335347	1.0
19/01/2017	873941	335349	1.0
19/01/2017	873947	344618	1.0
19/01/2017	873947	344619	1.0
19/01/2017	873947	344627	1.0
19/01/2017	873939	304272	1.0
19/01/2017	873939	304492	1.0
19/01/2017	873937	280157	1.0
19/01/2017	873937	290333	1.0
19/01/2017	873928	321567	1.0
19/01/2017	873928	321568	1.0
19/01/2017	873918	276553	1.0
19/01/2017	873919	196826	1.0
19/01/2017	873909	242790	1.0
19/01/2017	873914	264149	2.0
19/01/2017	873908	344981	1.0
19/01/2017	873904	366786	1.0
19/01/2017	873899	363340	1.0
19/01/2017	873889	276553	1.0
19/01/2017	873896	289718	1.0
19/01/2017	873897	359803	1.0
19/01/2017	873881	335349	1.0
19/01/2017	873883	344618	1.0
19/01/2017	873807	334635	1.0
19/01/2017	873807	334636	1.0
19/01/2017	873798	280789	1.0
19/01/2017	873798	350065	1.0
19/01/2017	873650	276861	1.0
19/01/2017	873650	303789	1.0
19/01/2017	873218	369796	1.0
19/01/2017	873638	353867	1.0
19/01/2017	874550	250670	1.0
19/01/2017	874477	236729	1.0
19/01/2017	874477	369795	1.0
19/01/2017	874715	238490	1.0
19/01/2017	874715	289900	1.0
19/01/2017	874715	313556	1.0
19/01/2017	874715	349874	1.0
19/01/2017	874715	362110	1.0
19/01/2017	874715	373271	1.0
19/01/2017	874715	375956	1.0
19/01/2017	874714	272768	1.0
17/01/2017	870789	216387	1.0
17/01/2017	870789	269754	1.0
17/01/2017	870789	314698	1.0
17/01/2017	870789	325503	1.0
17/01/2017	870789	325506	1.0
17/01/2017	870789	349653	1.0
17/01/2017	870789	363164	1.0
17/01/2017	870789	371197	1.0
17/01/2017	870789	373271	1.0
17/01/2017	870788	260268	1.0
17/01/2017	870788	269754	1.0
17/01/2017	870788	290478	11.0
17/01/2017	870788	329167	1.0
17/01/2017	870788	349662	1.0
17/01/2017	870788	354110	1.0
17/01/2017	870788	355813	1.0
17/01/2017	870788	359958	1.0
17/01/2017	870788	366639	1.0
17/01/2017	870788	371197	1.0
17/01/2017	870788	373401	1.0
17/01/2017	870788	373850	1.0
17/01/2017	870787	230952	1.0
17/01/2017	870787	269754	2.0
17/01/2017	870787	284872	1.0
17/01/2017	870787	310361	2.0
